"Dist Code","Year","State Code","State Name","Dist Name","DISTRICT MALE FIELD LABOUR (Rs per Day)","DISTRICT FEMALE FIELD LABOUR (Rs per Day)","STATE MALE AVERAGE FIELD LABOUR (Rs per Day)","STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)"
"1","2016","14","Chhattisgarh","Durg","260.0","-1.0","201.0","-1.0"
"1","2017","14","Chhattisgarh","Durg","246.0","-1.0","200.0","-1.0"
"2","2016","14","Chhattisgarh","Bastar","150.0","-1.0","201.0","-1.0"
"2","2017","14","Chhattisgarh","Bastar","262.5","-1.0","200.0","-1.0"
"3","2016","14","Chhattisgarh","Raipur","300.0","-1.0","201.0","-1.0"
"3","2017","14","Chhattisgarh","Raipur","300.0","-1.0","200.0","-1.0"
"4","2016","14","Chhattisgarh","Bilaspur","300.0","-1.0","201.0","-1.0"
"4","2017","14","Chhattisgarh","Bilaspur","300.0","-1.0","200.0","-1.0"
"5","2016","14","Chhattisgarh","Raigarh","189.17","-1.0","201.0","-1.0"
"5","2017","14","Chhattisgarh","Raigarh","253.64","-1.0","200.0","-1.0"
"6","2016","14","Chhattisgarh","Surguja","235.0","-1.0","201.0","-1.0"
"6","2017","14","Chhattisgarh","Surguja","-1.0","-1.0","200.0","-1.0"
"7","2016","6","Madhya Pradesh","Jabalpur","261.43","-1.0","230.0","-1.0"
"7","2017","6","Madhya Pradesh","Jabalpur","341.67","-1.0","246.0","-1.0"
"8","2016","6","Madhya Pradesh","Balaghat","150.0","-1.0","230.0","-1.0"
"8","2017","6","Madhya Pradesh","Balaghat","150.0","-1.0","246.0","-1.0"
"9","2016","6","Madhya Pradesh","Chhindwara","200.0","-1.0","230.0","-1.0"
"9","2017","6","Madhya Pradesh","Chhindwara","242.73","-1.0","246.0","-1.0"
"10","2016","6","Madhya Pradesh","Narsinghpur","174.29","-1.0","230.0","-1.0"
"10","2017","6","Madhya Pradesh","Narsinghpur","178.89","-1.0","246.0","-1.0"
"11","2016","6","Madhya Pradesh","Seoni","150.0","-1.0","230.0","-1.0"
"11","2017","6","Madhya Pradesh","Seoni","150.0","-1.0","246.0","-1.0"
"12","2016","6","Madhya Pradesh","Mandla","150.0","-1.0","230.0","-1.0"
"12","2017","6","Madhya Pradesh","Mandla","150.0","-1.0","246.0","-1.0"
"13","2016","6","Madhya Pradesh","Sagar","-1.0","-1.0","230.0","-1.0"
"13","2017","6","Madhya Pradesh","Sagar","-1.0","-1.0","246.0","-1.0"
"14","2016","6","Madhya Pradesh","Damoh","141.0","-1.0","230.0","-1.0"
"14","2017","6","Madhya Pradesh","Damoh","150.0","-1.0","246.0","-1.0"
"15","2016","6","Madhya Pradesh","Tikamgarh","650.0","-1.0","230.0","-1.0"
"15","2017","6","Madhya Pradesh","Tikamgarh","625.0","-1.0","246.0","-1.0"
"16","2016","6","Madhya Pradesh","Chhatarpur","200.0","-1.0","230.0","-1.0"
"16","2017","6","Madhya Pradesh","Chhatarpur","200.0","-1.0","246.0","-1.0"
"17","2016","6","Madhya Pradesh","Panna","200.0","-1.0","230.0","-1.0"
"17","2017","6","Madhya Pradesh","Panna","200.0","-1.0","246.0","-1.0"
"18","2016","6","Madhya Pradesh","Rewa","300.0","-1.0","230.0","-1.0"
"18","2017","6","Madhya Pradesh","Rewa","300.0","-1.0","246.0","-1.0"
"19","2016","6","Madhya Pradesh","Sidhi","271.43","-1.0","230.0","-1.0"
"19","2017","6","Madhya Pradesh","Sidhi","300.0","-1.0","246.0","-1.0"
"20","2016","6","Madhya Pradesh","Satna","204.55","-1.0","230.0","-1.0"
"20","2017","6","Madhya Pradesh","Satna","200.0","-1.0","246.0","-1.0"
"21","2016","6","Madhya Pradesh","Shahdol","201.67","-1.0","230.0","-1.0"
"21","2017","6","Madhya Pradesh","Shahdol","210.0","-1.0","246.0","-1.0"
"22","2016","6","Madhya Pradesh","Gwalior","300.0","-1.0","230.0","-1.0"
"22","2017","6","Madhya Pradesh","Gwalior","300.0","-1.0","246.0","-1.0"
"23","2016","6","Madhya Pradesh","Shivpuri","335.0","-1.0","230.0","-1.0"
"23","2017","6","Madhya Pradesh","Shivpuri","300.0","-1.0","246.0","-1.0"
"24","2016","6","Madhya Pradesh","Guna","400.0","-1.0","230.0","-1.0"
"24","2017","6","Madhya Pradesh","Guna","420.0","-1.0","246.0","-1.0"
"25","2016","6","Madhya Pradesh","Datia","300.0","-1.0","230.0","-1.0"
"25","2017","6","Madhya Pradesh","Datia","300.0","-1.0","246.0","-1.0"
"26","2016","6","Madhya Pradesh","Morena","-1.0","-1.0","230.0","-1.0"
"26","2017","6","Madhya Pradesh","Morena","475.0","-1.0","246.0","-1.0"
"27","2016","6","Madhya Pradesh","Bhind","300.0","-1.0","230.0","-1.0"
"27","2017","6","Madhya Pradesh","Bhind","300.0","-1.0","246.0","-1.0"
"28","2016","6","Madhya Pradesh","Indore","300.0","-1.0","230.0","-1.0"
"28","2017","6","Madhya Pradesh","Indore","350.0","-1.0","246.0","-1.0"
"29","2016","6","Madhya Pradesh","Ratlam","300.0","-1.0","230.0","-1.0"
"29","2017","6","Madhya Pradesh","Ratlam","220.0","-1.0","246.0","-1.0"
"30","2016","6","Madhya Pradesh","Ujjain","200.0","-1.0","230.0","-1.0"
"30","2017","6","Madhya Pradesh","Ujjain","200.0","-1.0","246.0","-1.0"
"31","2016","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","230.0","-1.0"
"31","2017","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","246.0","-1.0"
"32","2016","6","Madhya Pradesh","Dewas","316.67","-1.0","230.0","-1.0"
"32","2017","6","Madhya Pradesh","Dewas","350.0","-1.0","246.0","-1.0"
"33","2016","6","Madhya Pradesh","Dhar","296.0","-1.0","230.0","-1.0"
"33","2017","6","Madhya Pradesh","Dhar","283.33","-1.0","246.0","-1.0"
"34","2016","6","Madhya Pradesh","Jhabua","200.0","-1.0","230.0","-1.0"
"34","2017","6","Madhya Pradesh","Jhabua","200.0","-1.0","246.0","-1.0"
"35","2016","6","Madhya Pradesh","Khargone","250.0","-1.0","230.0","-1.0"
"35","2017","6","Madhya Pradesh","Khargone","250.0","-1.0","246.0","-1.0"
"36","2016","6","Madhya Pradesh","Khandwa","-1.0","-1.0","230.0","-1.0"
"36","2017","6","Madhya Pradesh","Khandwa","-1.0","-1.0","246.0","-1.0"
"37","2016","6","Madhya Pradesh","Sehore","220.0","-1.0","230.0","-1.0"
"37","2017","6","Madhya Pradesh","Sehore","208.0","-1.0","246.0","-1.0"
"38","2016","6","Madhya Pradesh","Raisen","-1.0","-1.0","230.0","-1.0"
"38","2017","6","Madhya Pradesh","Raisen","-1.0","-1.0","246.0","-1.0"
"39","2016","6","Madhya Pradesh","Vidisha","200.0","-1.0","230.0","-1.0"
"39","2017","6","Madhya Pradesh","Vidisha","200.0","-1.0","246.0","-1.0"
"40","2016","6","Madhya Pradesh","Betul","400.0","-1.0","230.0","-1.0"
"40","2017","6","Madhya Pradesh","Betul","421.43","-1.0","246.0","-1.0"
"41","2016","6","Madhya Pradesh","Rajgarh","250.0","-1.0","230.0","-1.0"
"41","2017","6","Madhya Pradesh","Rajgarh","250.0","-1.0","246.0","-1.0"
"42","2016","6","Madhya Pradesh","Shajapur","231.25","-1.0","230.0","-1.0"
"42","2017","6","Madhya Pradesh","Shajapur","-1.0","-1.0","246.0","-1.0"
"43","2016","6","Madhya Pradesh","Hoshangabad","244.44","-1.0","230.0","-1.0"
"43","2017","6","Madhya Pradesh","Hoshangabad","250.0","-1.0","246.0","-1.0"
"44","2016","1","Andhra Pradesh","Srikakulam","298.71","220.83","321.0","220.83"
"44","2017","1","Andhra Pradesh","Srikakulam","355.0","221.43","331.0","221.43"
"45","2016","1","Andhra Pradesh","Visakhapatnam","296.92","154.5","321.0","154.5"
"45","2017","1","Andhra Pradesh","Visakhapatnam","333.08","206.83","331.0","206.83"
"46","2016","1","Andhra Pradesh","East Godavari","431.58","252.08","321.0","252.08"
"46","2017","1","Andhra Pradesh","East Godavari","336.0","250.55","331.0","250.55"
"47","2016","1","Andhra Pradesh","West Godavari","322.09","260.73","321.0","260.73"
"47","2017","1","Andhra Pradesh","West Godavari","364.33","329.18","331.0","329.18"
"48","2016","1","Andhra Pradesh","Krishna","335.42","191.27","321.0","191.27"
"48","2017","1","Andhra Pradesh","Krishna","412.5","287.5","331.0","287.5"
"49","2016","1","Andhra Pradesh","Guntur","346.83","292.3","321.0","292.3"
"49","2017","1","Andhra Pradesh","Guntur","343.0","245.83","331.0","245.83"
"50","2016","1","Andhra Pradesh","S.P.S.Nellore","390.55","317.89","321.0","317.89"
"50","2017","1","Andhra Pradesh","S.P.S.Nellore","382.92","229.0","331.0","229.0"
"51","2016","1","Andhra Pradesh","Kurnool","214.75","145.64","321.0","145.64"
"51","2017","1","Andhra Pradesh","Kurnool","246.83","150.83","331.0","150.83"
"52","2016","1","Andhra Pradesh","Anantapur","287.5","205.0","321.0","205.0"
"52","2017","1","Andhra Pradesh","Anantapur","283.5","203.58","331.0","203.58"
"53","2016","1","Andhra Pradesh","Kadapa YSR","340.0","249.67","321.0","249.67"
"53","2017","1","Andhra Pradesh","Kadapa YSR","340.5","260.42","331.0","260.42"
"54","2016","1","Andhra Pradesh","Chittoor","304.55","239.09","321.0","239.09"
"54","2017","1","Andhra Pradesh","Chittoor","301.67","240.0","331.0","240.0"
"55","2016","20","Telangana","Hyderabad","-1.0","-1.0","290.0","-1.0"
"55","2017","20","Telangana","Hyderabad","-1.0","-1.0","333.0","-1.0"
"56","2016","20","Telangana","Nizamabad","319.0","267.33","290.0","267.33"
"56","2017","20","Telangana","Nizamabad","404.08","325.0","333.0","325.0"
"57","2016","20","Telangana","Medak","303.92","158.33","290.0","158.33"
"57","2017","20","Telangana","Medak","305.08","163.83","333.0","163.83"
"58","2016","20","Telangana","Mahabubnagar","304.17","184.64","290.0","184.64"
"58","2017","20","Telangana","Mahabubnagar","333.75","199.42","333.0","199.42"
"59","2016","20","Telangana","Nalgonda","215.5","166.75","290.0","166.75"
"59","2017","20","Telangana","Nalgonda","241.17","222.5","333.0","222.5"
"60","2016","20","Telangana","Warangal","305.67","151.45","290.0","151.45"
"60","2017","20","Telangana","Warangal","307.08","166.42","333.0","166.42"
"61","2016","20","Telangana","Khammam","206.82","200.0","290.0","200.0"
"61","2017","20","Telangana","Khammam","335.55","269.0","333.0","269.0"
"62","2016","20","Telangana","Karimnagar","441.67","195.67","290.0","195.67"
"62","2017","20","Telangana","Karimnagar","418.75","200.67","333.0","200.67"
"63","2016","20","Telangana","Adilabad","189.08","127.5","290.0","127.5"
"63","2017","20","Telangana","Adilabad","200.0","146.33","333.0","146.33"
"65","2016","5","Karnataka","Kolar","275.0","246.67","326.0","246.67"
"65","2017","5","Karnataka","Kolar","307.5","283.33","354.0","283.33"
"66","2016","5","Karnataka","Tumkur","241.67","196.67","326.0","196.67"
"66","2017","5","Karnataka","Tumkur","340.0","302.22","354.0","302.22"
"67","2016","5","Karnataka","Mysore","290.91","270.0","326.0","270.0"
"67","2017","5","Karnataka","Mysore","337.5","295.0","354.0","295.0"
"68","2016","5","Karnataka","Mandya","280.0","253.64","326.0","253.64"
"68","2017","5","Karnataka","Mandya","332.5","287.5","354.0","287.5"
"69","2016","5","Karnataka","Hassan","280.0","250.0","326.0","250.0"
"69","2017","5","Karnataka","Hassan","355.0","325.0","354.0","325.0"
"70","2016","5","Karnataka","Shimoge","340.0","296.67","326.0","296.67"
"70","2017","5","Karnataka","Shimoge","387.5","336.36","354.0","336.36"
"71","2016","5","Karnataka","Chickmagalur","340.91","292.73","326.0","292.73"
"71","2017","5","Karnataka","Chickmagalur","357.5","330.0","354.0","330.0"
"72","2016","5","Karnataka","Chitradurga","350.0","309.09","326.0","309.09"
"72","2017","5","Karnataka","Chitradurga","350.0","315.0","354.0","315.0"
"73","2016","5","Karnataka","Bellary","483.33","350.0","326.0","350.0"
"73","2017","5","Karnataka","Bellary","410.0","357.5","354.0","357.5"
"74","2016","5","Karnataka","Dharwad","-1.0","-1.0","326.0","-1.0"
"74","2017","5","Karnataka","Dharwad","-1.0","-1.0","354.0","-1.0"
"75","2016","5","Karnataka","Belgaum","-1.0","-1.0","326.0","-1.0"
"75","2017","5","Karnataka","Belgaum","-1.0","-1.0","354.0","-1.0"
"76","2016","5","Karnataka","Bijapur","-1.0","-1.0","326.0","-1.0"
"76","2017","5","Karnataka","Bijapur","-1.0","-1.0","354.0","-1.0"
"77","2016","5","Karnataka","Bidar","-1.0","-1.0","326.0","-1.0"
"77","2017","5","Karnataka","Bidar","-1.0","-1.0","354.0","-1.0"
"78","2016","5","Karnataka","Raichur","-1.0","-1.0","326.0","-1.0"
"78","2017","5","Karnataka","Raichur","-1.0","-1.0","354.0","-1.0"
"79","2016","5","Karnataka","Gulbarga","-1.0","-1.0","326.0","-1.0"
"79","2017","5","Karnataka","Gulbarga","-1.0","-1.0","354.0","-1.0"
"80","2016","5","Karnataka","Dakshina Kannada","-1.0","-1.0","326.0","-1.0"
"80","2017","5","Karnataka","Dakshina Kannada","-1.0","-1.0","354.0","-1.0"
"81","2016","5","Karnataka","Uttara Kannada","-1.0","-1.0","326.0","-1.0"
"81","2017","5","Karnataka","Uttara Kannada","-1.0","-1.0","354.0","-1.0"
"82","2016","5","Karnataka","Kodagu","-1.0","-1.0","326.0","-1.0"
"82","2017","5","Karnataka","Kodagu","-1.0","-1.0","354.0","-1.0"
"83","2016","11","Tamil Nadu","Kancheepuram","416.67","-1.0","327.0","-1.0"
"83","2017","11","Tamil Nadu","Kancheepuram","418.7","-1.0","346.0","-1.0"
"84","2016","11","Tamil Nadu","South Arcot Cuddalore","500.0","-1.0","327.0","-1.0"
"84","2017","11","Tamil Nadu","South Arcot Cuddalore","500.0","-1.0","346.0","-1.0"
"85","2016","11","Tamil Nadu","North Arcot Vellore","346.33","300.0","327.0","300.0"
"85","2017","11","Tamil Nadu","North Arcot Vellore","415.0","-1.0","346.0","-1.0"
"86","2016","11","Tamil Nadu","Salem","-1.0","-1.0","327.0","-1.0"
"86","2017","11","Tamil Nadu","Salem","750.0","-1.0","346.0","-1.0"
"87","2016","11","Tamil Nadu","Coimbatore","-1.0","-1.0","327.0","-1.0"
"87","2017","11","Tamil Nadu","Coimbatore","-1.0","-1.0","346.0","-1.0"
"88","2016","11","Tamil Nadu","Tiruchirapalli Trichy","-1.0","-1.0","327.0","-1.0"
"88","2017","11","Tamil Nadu","Tiruchirapalli Trichy","-1.0","-1.0","346.0","-1.0"
"89","2016","11","Tamil Nadu","Thanjavur","-1.0","-1.0","327.0","-1.0"
"89","2017","11","Tamil Nadu","Thanjavur","-1.0","-1.0","346.0","-1.0"
"90","2016","11","Tamil Nadu","Madurai","-1.0","-1.0","327.0","-1.0"
"90","2017","11","Tamil Nadu","Madurai","158.0","-1.0","346.0","-1.0"
"91","2016","11","Tamil Nadu","Ramananthapuram","-1.0","-1.0","327.0","-1.0"
"91","2017","11","Tamil Nadu","Ramananthapuram","-1.0","-1.0","346.0","-1.0"
"92","2016","11","Tamil Nadu","Thirunelveli","-1.0","-1.0","327.0","-1.0"
"92","2017","11","Tamil Nadu","Thirunelveli","-1.0","-1.0","346.0","-1.0"
"93","2016","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","327.0","-1.0"
"93","2017","11","Tamil Nadu","The Nilgiris","391.29","-1.0","346.0","-1.0"
"94","2016","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","327.0","-1.0"
"94","2017","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","346.0","-1.0"
"96","2016","7","Maharashtra","Thane","-1.0","-1.0","132.0","-1.0"
"96","2017","7","Maharashtra","Thane","-1.0","-1.0","261.0","-1.0"
"97","2016","7","Maharashtra","Raigarh","-1.0","-1.0","132.0","-1.0"
"97","2017","7","Maharashtra","Raigarh","-1.0","-1.0","261.0","-1.0"
"98","2016","7","Maharashtra","Ratnagiri","-1.0","-1.0","132.0","-1.0"
"98","2017","7","Maharashtra","Ratnagiri","-1.0","-1.0","261.0","-1.0"
"99","2016","7","Maharashtra","Nasik","-1.0","-1.0","132.0","-1.0"
"99","2017","7","Maharashtra","Nasik","-1.0","-1.0","261.0","-1.0"
"100","2016","7","Maharashtra","Dhule","-1.0","-1.0","132.0","-1.0"
"100","2017","7","Maharashtra","Dhule","-1.0","-1.0","261.0","-1.0"
"101","2016","7","Maharashtra","Jalgaon","-1.0","-1.0","132.0","-1.0"
"101","2017","7","Maharashtra","Jalgaon","300.0","150.0","261.0","150.0"
"102","2016","7","Maharashtra","Ahmednagar","-1.0","-1.0","132.0","-1.0"
"102","2017","7","Maharashtra","Ahmednagar","-1.0","-1.0","261.0","-1.0"
"103","2016","7","Maharashtra","Pune","-1.0","-1.0","132.0","-1.0"
"103","2017","7","Maharashtra","Pune","-1.0","-1.0","261.0","-1.0"
"104","2016","7","Maharashtra","Satara","-1.0","-1.0","132.0","-1.0"
"104","2017","7","Maharashtra","Satara","-1.0","-1.0","261.0","-1.0"
"105","2016","7","Maharashtra","Sangli","-1.0","-1.0","132.0","-1.0"
"105","2017","7","Maharashtra","Sangli","-1.0","-1.0","261.0","-1.0"
"106","2016","7","Maharashtra","Solapur","-1.0","-1.0","132.0","-1.0"
"106","2017","7","Maharashtra","Solapur","-1.0","-1.0","261.0","-1.0"
"107","2016","7","Maharashtra","Kolhapur","-1.0","-1.0","132.0","-1.0"
"107","2017","7","Maharashtra","Kolhapur","-1.0","-1.0","261.0","-1.0"
"108","2016","7","Maharashtra","Aurangabad","-1.0","-1.0","132.0","-1.0"
"108","2017","7","Maharashtra","Aurangabad","-1.0","-1.0","261.0","-1.0"
"109","2016","7","Maharashtra","Parbhani","-1.0","-1.0","132.0","-1.0"
"109","2017","7","Maharashtra","Parbhani","-1.0","-1.0","261.0","-1.0"
"110","2016","7","Maharashtra","Bid","-1.0","-1.0","132.0","-1.0"
"110","2017","7","Maharashtra","Bid","-1.0","-1.0","261.0","-1.0"
"111","2016","7","Maharashtra","Nanded","-1.0","-1.0","132.0","-1.0"
"111","2017","7","Maharashtra","Nanded","-1.0","-1.0","261.0","-1.0"
"112","2016","7","Maharashtra","Osmanabad","-1.0","-1.0","132.0","-1.0"
"112","2017","7","Maharashtra","Osmanabad","-1.0","-1.0","261.0","-1.0"
"113","2016","7","Maharashtra","Buldhana","-1.0","-1.0","132.0","-1.0"
"113","2017","7","Maharashtra","Buldhana","-1.0","-1.0","261.0","-1.0"
"114","2016","7","Maharashtra","Akola","-1.0","-1.0","132.0","-1.0"
"114","2017","7","Maharashtra","Akola","-1.0","-1.0","261.0","-1.0"
"115","2016","7","Maharashtra","Amarawati","-1.0","-1.0","132.0","-1.0"
"115","2017","7","Maharashtra","Amarawati","-1.0","-1.0","261.0","-1.0"
"116","2016","7","Maharashtra","Yeotmal","-1.0","-1.0","132.0","-1.0"
"116","2017","7","Maharashtra","Yeotmal","-1.0","-1.0","261.0","-1.0"
"117","2016","7","Maharashtra","Wardha","-1.0","-1.0","132.0","-1.0"
"117","2017","7","Maharashtra","Wardha","-1.0","-1.0","261.0","-1.0"
"118","2016","7","Maharashtra","Nagpur","123.0","87.27","132.0","87.27"
"118","2017","7","Maharashtra","Nagpur","145.0","102.5","261.0","102.5"
"119","2016","7","Maharashtra","Bhandara","-1.0","-1.0","132.0","-1.0"
"119","2017","7","Maharashtra","Bhandara","-1.0","-1.0","261.0","-1.0"
"120","2016","7","Maharashtra","Chandrapur","300.0","150.0","132.0","150.0"
"120","2017","7","Maharashtra","Chandrapur","300.0","150.0","261.0","150.0"
"121","2016","3","Gujarat","Ahmedabad","262.27","-1.0","211.0","-1.0"
"121","2017","3","Gujarat","Ahmedabad","271.67","-1.0","219.0","-1.0"
"122","2016","3","Gujarat","Amreli","243.75","-1.0","211.0","-1.0"
"122","2017","3","Gujarat","Amreli","250.42","219.0","219.0","219.0"
"123","2016","3","Gujarat","Banaskantha","225.75","-1.0","211.0","-1.0"
"123","2017","3","Gujarat","Banaskantha","222.92","290.0","219.0","290.0"
"124","2016","3","Gujarat","Bharuch","150.0","-1.0","211.0","-1.0"
"124","2017","3","Gujarat","Bharuch","150.0","150.0","219.0","150.0"
"125","2016","3","Gujarat","Vadodara","191.82","-1.0","211.0","-1.0"
"125","2017","3","Gujarat","Vadodara","297.27","200.0","219.0","200.0"
"126","2016","3","Gujarat","Bhavnagar","333.42","-1.0","211.0","-1.0"
"126","2017","3","Gujarat","Bhavnagar","351.5","-1.0","219.0","-1.0"
"127","2016","3","Gujarat","Valsad","165.27","-1.0","211.0","-1.0"
"127","2017","3","Gujarat","Valsad","178.0","178.0","219.0","178.0"
"128","2016","3","Gujarat","Dangs","128.18","-1.0","211.0","-1.0"
"128","2017","3","Gujarat","Dangs","171.0","-1.0","219.0","-1.0"
"129","2016","3","Gujarat","Jamnagar","300.0","-1.0","211.0","-1.0"
"129","2017","3","Gujarat","Jamnagar","291.67","-1.0","219.0","-1.0"
"130","2016","3","Gujarat","Junagadh","251.33","-1.0","211.0","-1.0"
"130","2017","3","Gujarat","Junagadh","254.42","-1.0","219.0","-1.0"
"131","2016","3","Gujarat","Kheda","-1.0","-1.0","211.0","-1.0"
"131","2017","3","Gujarat","Kheda","-1.0","-1.0","219.0","-1.0"
"132","2016","3","Gujarat","Kutch","300.0","-1.0","211.0","-1.0"
"132","2017","3","Gujarat","Kutch","331.5","-1.0","219.0","-1.0"
"133","2016","3","Gujarat","Mehsana","231.25","-1.0","211.0","-1.0"
"133","2017","3","Gujarat","Mehsana","230.42","-1.0","219.0","-1.0"
"134","2016","3","Gujarat","Panchmahal","157.5","-1.0","211.0","-1.0"
"134","2017","3","Gujarat","Panchmahal","156.42","150.0","219.0","150.0"
"135","2016","3","Gujarat","Rajkot","249.0","-1.0","211.0","-1.0"
"135","2017","3","Gujarat","Rajkot","253.67","253.0","219.0","253.0"
"136","2016","3","Gujarat","Sabarkantha","164.36","-1.0","211.0","-1.0"
"136","2017","3","Gujarat","Sabarkantha","178.0","-1.0","219.0","-1.0"
"137","2016","3","Gujarat","Surat","208.27","-1.0","211.0","-1.0"
"137","2017","3","Gujarat","Surat","212.33","-1.0","219.0","-1.0"
"138","2016","3","Gujarat","Surendranagar","220.67","-1.0","211.0","-1.0"
"138","2017","3","Gujarat","Surendranagar","205.0","-1.0","219.0","-1.0"
"139","2016","10","Rajasthan","Ajmer","170.0","-1.0","314.0","-1.0"
"139","2017","10","Rajasthan","Ajmer","190.0","-1.0","336.0","-1.0"
"140","2016","10","Rajasthan","Alwar","320.0","242.86","314.0","242.86"
"140","2017","10","Rajasthan","Alwar","309.09","500.0","336.0","500.0"
"141","2016","10","Rajasthan","Banswara","233.33","195.0","314.0","195.0"
"141","2017","10","Rajasthan","Banswara","150.0","120.0","336.0","120.0"
"142","2016","10","Rajasthan","Barmer","316.67","200.0","314.0","200.0"
"142","2017","10","Rajasthan","Barmer","-1.0","-1.0","336.0","-1.0"
"143","2016","10","Rajasthan","Bharatpur","309.09","-1.0","314.0","-1.0"
"143","2017","10","Rajasthan","Bharatpur","350.0","-1.0","336.0","-1.0"
"144","2016","10","Rajasthan","Bhilwara","250.0","225.0","314.0","225.0"
"144","2017","10","Rajasthan","Bhilwara","295.45","247.73","336.0","247.73"
"145","2016","10","Rajasthan","Bikaner","350.0","350.0","314.0","350.0"
"145","2017","10","Rajasthan","Bikaner","-1.0","-1.0","336.0","-1.0"
"146","2016","10","Rajasthan","Bundi","150.0","150.0","314.0","150.0"
"146","2017","10","Rajasthan","Bundi","189.0","-1.0","336.0","-1.0"
"147","2016","10","Rajasthan","Chittorgarh","400.0","350.0","314.0","350.0"
"147","2017","10","Rajasthan","Chittorgarh","250.0","250.0","336.0","250.0"
"148","2016","10","Rajasthan","Churu","500.0","-1.0","314.0","-1.0"
"148","2017","10","Rajasthan","Churu","500.0","-1.0","336.0","-1.0"
"149","2016","10","Rajasthan","Dungarpur","293.75","233.33","314.0","233.33"
"149","2017","10","Rajasthan","Dungarpur","300.0","-1.0","336.0","-1.0"
"150","2016","10","Rajasthan","Ganganagar","355.0","-1.0","314.0","-1.0"
"150","2017","10","Rajasthan","Ganganagar","374.44","-1.0","336.0","-1.0"
"151","2016","10","Rajasthan","Jaipur","400.0","-1.0","314.0","-1.0"
"151","2017","10","Rajasthan","Jaipur","600.0","-1.0","336.0","-1.0"
"152","2016","10","Rajasthan","Jaisalmer","450.0","350.0","314.0","350.0"
"152","2017","10","Rajasthan","Jaisalmer","450.0","350.0","336.0","350.0"
"153","2016","10","Rajasthan","Jalore","333.33","200.0","314.0","200.0"
"153","2017","10","Rajasthan","Jalore","450.0","-1.0","336.0","-1.0"
"154","2016","10","Rajasthan","Jhalawar","200.0","-1.0","314.0","-1.0"
"154","2017","10","Rajasthan","Jhalawar","200.0","-1.0","336.0","-1.0"
"155","2016","10","Rajasthan","Jhunjhunu","-1.0","-1.0","314.0","-1.0"
"155","2017","10","Rajasthan","Jhunjhunu","-1.0","-1.0","336.0","-1.0"
"156","2016","10","Rajasthan","Jodhpur","400.0","250.0","314.0","250.0"
"156","2017","10","Rajasthan","Jodhpur","500.0","-1.0","336.0","-1.0"
"157","2016","10","Rajasthan","Kota","270.0","215.0","314.0","215.0"
"157","2017","10","Rajasthan","Kota","254.17","-1.0","336.0","-1.0"
"158","2016","10","Rajasthan","Nagaur","424.44","400.0","314.0","400.0"
"158","2017","10","Rajasthan","Nagaur","300.0","-1.0","336.0","-1.0"
"159","2016","10","Rajasthan","Pali","510.0","360.0","314.0","360.0"
"159","2017","10","Rajasthan","Pali","500.0","500.0","336.0","500.0"
"160","2016","10","Rajasthan","Swami Madhopur","400.0","-1.0","314.0","-1.0"
"160","2017","10","Rajasthan","Swami Madhopur","500.0","-1.0","336.0","-1.0"
"161","2016","10","Rajasthan","Sikar","500.0","-1.0","314.0","-1.0"
"161","2017","10","Rajasthan","Sikar","500.0","-1.0","336.0","-1.0"
"162","2016","10","Rajasthan","Sirohi","400.0","200.0","314.0","200.0"
"162","2017","10","Rajasthan","Sirohi","200.0","-1.0","336.0","-1.0"
"163","2016","10","Rajasthan","Tonk","558.33","-1.0","314.0","-1.0"
"163","2017","10","Rajasthan","Tonk","562.5","-1.0","336.0","-1.0"
"164","2016","10","Rajasthan","Udaipur","238.89","-1.0","314.0","-1.0"
"164","2017","10","Rajasthan","Udaipur","251.0","-1.0","336.0","-1.0"
"165","2016","9","Punjab","Gurdaspur","354.55","-1.0","395.0","-1.0"
"165","2017","9","Punjab","Gurdaspur","400.0","-1.0","403.0","-1.0"
"166","2016","9","Punjab","Amritsar","450.0","-1.0","395.0","-1.0"
"166","2017","9","Punjab","Amritsar","450.0","-1.0","403.0","-1.0"
"167","2016","9","Punjab","Kapurthala","354.0","-1.0","395.0","-1.0"
"167","2017","9","Punjab","Kapurthala","356.18","-1.0","403.0","-1.0"
"168","2016","9","Punjab","Jalandhar","495.0","-1.0","395.0","-1.0"
"168","2017","9","Punjab","Jalandhar","495.0","-1.0","403.0","-1.0"
"169","2016","9","Punjab","Hoshiarpur","393.33","-1.0","395.0","-1.0"
"169","2017","9","Punjab","Hoshiarpur","400.0","-1.0","403.0","-1.0"
"170","2016","9","Punjab","Roopnagar","570.0","-1.0","395.0","-1.0"
"170","2017","9","Punjab","Roopnagar","570.0","-1.0","403.0","-1.0"
"171","2016","9","Punjab","Ludhiana","430.0","-1.0","395.0","-1.0"
"171","2017","9","Punjab","Ludhiana","464.0","-1.0","403.0","-1.0"
"172","2016","9","Punjab","Ferozpur","420.0","-1.0","395.0","-1.0"
"172","2017","9","Punjab","Ferozpur","420.83","-1.0","403.0","-1.0"
"173","2016","9","Punjab","Faridkot","480.0","-1.0","395.0","-1.0"
