Dist Code,Year,State Code,State Name,Dist Name,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
631,2017,18,Himachal Pradesh,Kullu,375.0,226.0974834437135,300.0,226.0974834437151
632,2016,18,Himachal Pradesh,Lahul & Spiti,250.0,250.0,278.0,250.0
632,2017,18,Himachal Pradesh,Lahul & Spiti,275.0,226.09748344370695,300.0,226.0974834437064
633,2016,18,Himachal Pradesh,Solan,200.0,226.09748344370277,278.0,226.09748344370084
633,2017,18,Himachal Pradesh,Solan,275.0,226.09748344370695,300.0,226.0974834437064
634,2016,18,Himachal Pradesh,Mandi,200.0,226.09748344370277,278.0,226.09748344370084
634,2017,18,Himachal Pradesh,Mandi,337.5,226.09748344371107,300.0,226.09748344371187
635,2016,18,Himachal Pradesh,Shimla,200.0,226.09748344370277,278.0,226.09748344370084
635,2017,18,Himachal Pradesh,Shimla,260.83,226.09748344370607,300.0,226.09748344370522
636,2016,18,Himachal Pradesh,Sirmaur,200.0,200.0,278.0,200.0
636,2017,18,Himachal Pradesh,Sirmaur,275.0,226.09748344370695,300.0,226.0974834437064
637,2016,18,Himachal Pradesh,Una,300.0,226.09748344370934,278.0,226.0974834437096
637,2017,18,Himachal Pradesh,Una,350.0,226.09748344371187,300.0,226.09748344371295
651,2016,19,Kerala,Alappuzha,597.78,226.0974834437189,582.0,226.09748344372233
651,2017,19,Kerala,Alappuzha,658.0899504454457,226.09748344372187,613.0,226.0974834437263
652,2016,19,Kerala,Kannur,550.0,226.09748344371573,582.0,226.09748344371812
652,2017,19,Kerala,Kannur,652.5,226.09748344372144,613.0,226.09748344372574
653,2016,19,Kerala,Eranakulam,625.1766674862926,226.09748344372065,582.0,226.09748344372466
653,2017,19,Kerala,Eranakulam,658.0899504454457,226.09748344372187,613.0,226.0974834437263
654,2016,19,Kerala,Idukki,600.0,226.09748344371903,582.0,226.0974834437225
654,2017,19,Kerala,Idukki,700.0,226.09748344372457,613.0,226.09748344372989
655,2016,19,Kerala,Kottayam,625.1766674862926,226.09748344372065,582.0,226.09748344372466
655,2017,19,Kerala,Kottayam,658.0899504454457,226.09748344372187,613.0,226.0974834437263
656,2016,19,Kerala,Kozhikode,953.33,226.09748344374216,582.0,226.0974834437533
656,2017,19,Kerala,Kozhikode,957.0,226.09748344374134,613.0,226.09748344375222
657,2016,19,Kerala,Malappuram,736.67,226.09748344372795,582.0,226.09748344373438
657,2017,19,Kerala,Malappuram,950.0,226.0974834437409,613.0,226.09748344375166
658,2016,19,Kerala,Palakkad,625.1766674862926,226.09748344372065,582.0,226.09748344372466
658,2017,19,Kerala,Palakkad,658.0899504454457,226.09748344372187,613.0,226.0974834437263
659,2016,19,Kerala,Kollam,625.1766674862926,226.09748344372065,582.0,226.09748344372466
659,2017,19,Kerala,Kollam,658.0899504454457,226.09748344372187,613.0,226.0974834437263
660,2016,19,Kerala,Thrissur,625.1766674862926,226.09748344372065,582.0,226.09748344372466
660,2017,19,Kerala,Thrissur,658.0899504454457,226.09748344372187,613.0,226.0974834437263
661,2016,19,Kerala,Thiruvananthapuram,625.1766674862926,226.09748344372065,582.0,226.09748344372466
661,2017,19,Kerala,Thiruvananthapuram,658.0899504454457,226.09748344372187,613.0,226.0974834437263
662,2016,19,Kerala,Kasaragod,530.0,226.09748344371445,582.0,226.0974834437164
662,2017,19,Kerala,Kasaragod,530.0,330.0,613.0,330.0
663,2016,19,Kerala,Pathanamthitta,625.1766674862926,226.09748344372065,582.0,226.09748344372466
663,2017,19,Kerala,Pathanamthitta,658.0899504454457,226.09748344372187,613.0,226.0974834437263
664,2016,19,Kerala,Wayanad,625.1766674862926,226.09748344372065,582.0,226.09748344372466
664,2017,19,Kerala,Wayanad,658.0899504454457,226.09748344372187,613.0,226.0974834437263
701,2016,8,Orissa,Balasore,300.0,226.0974834437106,239.0,226.09748344371124
701,2017,8,Orissa,Balasore,300.0,226.0974834437096,270.0,226.09748344370993
702,2016,8,Orissa,Bolangir,204.55,226.09748344370436,239.0,226.09748344370294
702,2017,8,Orissa,Bolangir,254.17,226.0974834437066,270.0,226.09748344370595
703,2016,8,Orissa,Cuttack,331.82,226.0974834437127,239.0,226.09748344371403
703,2017,8,Orissa,Cuttack,329.17,226.09748344371152,270.0,226.0974834437125
704,2016,8,Orissa,Dhenkanal,245.45,226.097483443707,239.0,226.09748344370647
704,2017,8,Orissa,Dhenkanal,287.5,226.0974834437088,270.0,226.09748344370885
705,2016,8,Orissa,Ganjam,304.55,226.0974834437109,239.0,226.09748344371164
705,2017,8,Orissa,Ganjam,295.83,226.0974834437093,270.0,226.09748344370954
706,2016,8,Orissa,Kalahandi,261.82,226.09748344370811,239.0,226.09748344370794
706,2017,8,Orissa,Kalahandi,254.17,226.0974834437066,270.0,226.09748344370595
707,2016,8,Orissa,Keonjhar,236.36,226.0974834437064,239.0,226.09748344370567
707,2017,8,Orissa,Keonjhar,250.0,226.09748344370635,270.0,226.0974834437056
708,2016,8,Orissa,Koraput,228.18,226.0974834437059,239.0,226.097483443705
708,2017,8,Orissa,Koraput,245.0,226.097483443706,270.0,226.09748344370516
709,2016,8,Orissa,Mayurbhanja,217.27,226.09748344370522,239.0,226.09748344370408
709,2017,8,Orissa,Mayurbhanja,254.17,226.0974834437066,270.0,226.09748344370595
710,2016,8,Orissa,Phulbani(Kandhamal),213.64,226.09748344370496,239.0,226.09748344370374
710,2017,8,Orissa,Phulbani(Kandhamal),255.0,226.09748344370666,270.0,226.097483443706
711,2016,8,Orissa,Puri,245.45,226.097483443707,239.0,226.09748344370647
711,2017,8,Orissa,Puri,291.67,226.09748344370905,270.0,226.0974834437092
712,2016,8,Orissa,Sambalpur,204.55,226.09748344370436,239.0,226.09748344370294
712,2017,8,Orissa,Sambalpur,254.17,226.0974834437066,270.0,226.09748344370595
713,2016,8,Orissa,Sundargarh,180.0,226.09748344370274,239.0,226.09748344370078
713,2017,8,Orissa,Sundargarh,251.67,226.09748344370644,270.0,226.09748344370573
714,2016,8,Orissa,Bhadrak,304.55,226.0974834437109,239.0,226.09748344371164
714,2017,8,Orissa,Bhadrak,287.5,226.0974834437088,270.0,226.09748344370885
716,2016,8,Orissa,Jagatsinghapur,259.09,226.09748344370792,239.0,226.09748344370766
716,2017,8,Orissa,Jagatsinghapur,300.0,226.0974834437096,270.0,226.09748344370993
717,2016,8,Orissa,Jajapur,250.0,226.09748344370735,239.0,226.09748344370692
717,2017,8,Orissa,Jajapur,270.83,226.0974834437077,270.0,226.09748344370738
718,2016,8,Orissa,Kendrapara,261.0071173253404,226.09748344370803,239.0,226.09748344370783
718,2017,8,Orissa,Kendrapara,293.9204002844935,226.09748344370922,270.0,226.09748344370942
719,2016,8,Orissa,Angul,218.18,226.09748344370522,239.0,226.09748344370408
719,2017,8,Orissa,Angul,258.33,226.09748344370686,270.0,226.0974834437063
720,2016,8,Orissa,Gajapati,336.36,226.09748344371295,239.0,226.09748344371437
720,2017,8,Orissa,Gajapati,300.0,226.0974834437096,270.0,226.09748344370993
721,2016,8,Orissa,Nuapada,192.73,226.0974834437036,239.0,226.09748344370192
721,2017,8,Orissa,Nuapada,254.17,226.0974834437066,270.0,226.09748344370595
722,2016,8,Orissa,Malkangiri,215.45,226.09748344370504,239.0,226.09748344370385
722,2017,8,Orissa,Malkangiri,254.17,226.0974834437066,270.0,226.09748344370595
723,2016,8,Orissa,Nawarangpur,254.55,226.0974834437076,239.0,226.09748344370726
723,2017,8,Orissa,Nawarangpur,250.0,226.09748344370635,270.0,226.0974834437056
724,2016,8,Orissa,Rayagada,328.18,226.09748344371243,239.0,226.09748344371368
724,2017,8,Orissa,Rayagada,282.5,226.09748344370846,270.0,226.0974834437084
725,2016,8,Orissa,Khurda,300.0,226.0974834437106,239.0,226.09748344371124
725,2017,8,Orissa,Khurda,300.0,226.0974834437096,270.0,226.09748344370993
726,2016,8,Orissa,Nayagarh,245.45,226.097483443707,239.0,226.09748344370647
726,2017,8,Orissa,Nayagarh,266.67,226.09748344370743,270.0,226.09748344370703
728,2016,8,Orissa,Boudh,236.36,226.0974834437064,239.0,226.09748344370567
728,2017,8,Orissa,Boudh,266.67,226.09748344370743,270.0,226.09748344370703
729,2016,8,Orissa,Bargarh,205.0,226.09748344370436,239.0,226.09748344370294
729,2017,8,Orissa,Bargarh,262.0,226.09748344370712,270.0,226.09748344370664
730,2016,8,Orissa,Deogarh,209.09,226.09748344370462,239.0,226.09748344370328
730,2017,8,Orissa,Deogarh,266.67,226.09748344370743,270.0,226.09748344370703
731,2016,8,Orissa,Jharsuguda,223.64,226.09748344370556,239.0,226.09748344370453
731,2017,8,Orissa,Jharsuguda,266.67,226.09748344370743,270.0,226.09748344370703
732,2016,8,Orissa,Sonepur,259.0,226.09748344370792,239.0,226.09748344370766
732,2017,8,Orissa,Sonepur,287.5,226.0974834437088,270.0,226.09748344370885
801,2016,13,West Bengal,24 - Paraganas South,288.67,226.09748344370897,267.0,226.09748344370908
801,2017,13,West Bengal,24 - Paraganas South,415.1,226.09748344371695,274.0,226.0974834437197
802,2016,13,West Bengal,24 - Paraganas North,349.56,226.09748344371295,267.0,226.09748344371437
802,2017,13,West Bengal,24 - Paraganas North,383.58,226.0974834437149,274.0,226.09748344371698
803,2016,13,West Bengal,Nadia,356.0,226.09748344371332,267.0,226.09748344371488
803,2017,13,West Bengal,Nadia,298.16727550502935,226.0974834437093,274.0,226.09748344370954
804,2016,13,West Bengal,Murshidabad,334.4,226.09748344371195,267.0,226.09748344371306
804,2017,13,West Bengal,Murshidabad,298.16727550502935,226.0974834437093,274.0,226.09748344370954
805,2016,13,West Bengal,Burdwan,350.0,226.09748344371297,267.0,226.09748344371442
805,2017,13,West Bengal,Burdwan,275.83,226.09748344370786,274.0,226.0974834437076
806,2016,13,West Bengal,Birbhum,300.0,226.09748344370968,267.0,226.09748344371005
806,2017,13,West Bengal,Birbhum,261.8,226.09748344370695,274.0,226.0974834437064
807,2016,13,West Bengal,Bankura,290.73524386909156,226.09748344370908,267.0,226.09748344370925
807,2017,13,West Bengal,Bankura,250.0,226.09748344370618,274.0,226.09748344370539
810,2016,13,West Bengal,Hooghly,300.0,226.09748344370968,267.0,226.09748344371005
810,2017,13,West Bengal,Hooghly,263.8,226.0974834437071,274.0,226.09748344370658
811,2016,13,West Bengal,Howrah,298.71,226.0974834437096,267.0,226.09748344370993
811,2017,13,West Bengal,Howrah,254.6,226.0974834437065,274.0,226.09748344370578
812,2016,13,West Bengal,Jalpaiguri,290.73524386909156,226.09748344370908,267.0,226.09748344370925
812,2017,13,West Bengal,Jalpaiguri,298.16727550502935,226.0974834437093,274.0,226.09748344370954
813,2016,13,West Bengal,Darjeeling,431.83,226.09748344371832,267.0,226.09748344372153
813,2017,13,West Bengal,Darjeeling,278.0,226.09748344370803,274.0,226.09748344370783
814,2016,13,West Bengal,Malda,330.33,226.0974834437117,267.0,226.09748344371272
814,2017,13,West Bengal,Malda,298.16727550502935,226.0974834437093,274.0,226.09748344370954
815,2016,13,West Bengal,Kalimpong,290.73524386909156,226.09748344370908,267.0,226.09748344370925
815,2017,13,West Bengal,Kalimpong,593.89,226.0974834437287,274.0,226.09748344373534
816,2016,13,West Bengal,Cooch Behar,290.73524386909156,226.09748344370908,267.0,226.09748344370925
816,2017,13,West Bengal,Cooch Behar,291.67,226.09748344370888,274.0,226.09748344370897
817,2016,13,West Bengal,Purulia,210.0,226.0974834437038,267.0,226.0974834437022
817,2017,13,West Bengal,Purulia,202.29,226.09748344370308,274.0,226.09748344370124
819,2016,13,West Bengal,Uttar Dinajpur,290.73524386909156,226.09748344370908,267.0,226.09748344370925
819,2017,13,West Bengal,Uttar Dinajpur,368.75,226.09748344371397,274.0,226.09748344371573
820,2016,13,West Bengal,Dakshin Dinajpur,278.0,226.09748344370823,267.0,226.09748344370811
820,2017,13,West Bengal,Dakshin Dinajpur,250.0,226.09748344370618,274.0,226.09748344370539
821,2016,13,West Bengal,Kolkata,290.73524386909156,226.09748344370908,267.0,226.09748344370925
821,2017,13,West Bengal,Kolkata,298.16727550502935,226.0974834437093,274.0,226.09748344370954
823,2016,13,West Bengal,East Midnapore Purba Midnapore,329.0,226.0974834437116,267.0,226.0974834437126
823,2017,13,West Bengal,East Midnapore Purba Midnapore,319.18,226.09748344371067,274.0,226.09748344371135
824,2016,13,West Bengal,West Midnapore,296.2,226.09748344370942,267.0,226.0974834437097
824,2017,13,West Bengal,West Midnapore,337.09,226.09748344371187,274.0,226.09748344371295
902,2016,2,Bihar,Muzaffarpur,300.0,226.09748344371076,235.0,226.09748344371147
902,2017,2,Bihar,Muzaffarpur,268.4391489612782,226.0974834437083,246.0,226.09748344370823
903,2016,2,Bihar,Darbhanga,256.7602421048045,226.0974834437079,235.0,226.09748344370766
903,2017,2,Bihar,Darbhanga,268.4391489612782,226.0974834437083,246.0,226.09748344370823
904,2016,2,Bihar,Saharsa,256.7602421048045,226.0974834437079,235.0,226.09748344370766
904,2017,2,Bihar,Saharsa,300.0,226.09748344371042,246.0,226.097483443711
905,2016,2,Bihar,Purnea,301.5,226.09748344371084,235.0,226.09748344371158
905,2017,2,Bihar,Purnea,315.0,315.0,246.0,315.0
906,2016,2,Bihar,Saran,250.0,226.09748344370746,235.0,226.0974834437071
906,2017,2,Bihar,Saran,244.44,226.09748344370675,246.0,226.09748344370612
907,2016,2,Bihar,Patna,256.7602421048045,226.0974834437079,235.0,226.09748344370766
907,2017,2,Bihar,Patna,320.0,226.0974834437117,246.0,226.09748344371272
908,2016,2,Bihar,Mungair,256.7602421048045,226.0974834437079,235.0,226.09748344370766
908,2017,2,Bihar,Mungair,268.4391489612782,226.0974834437083,246.0,226.09748344370823
909,2016,2,Bihar,Bhagalpur,256.7602421048045,226.0974834437079,235.0,226.09748344370766
909,2017,2,Bihar,Bhagalpur,300.0,226.09748344371042,246.0,226.097483443711
910,2016,15,Jharkhand,Santhal Paragana Dumka,247.20477285859874,226.09748344370757,226.0,226.0974834437072
910,2017,15,Jharkhand,Santhal Paragana Dumka,200.0,200.0,263.0,200.0
912,2016,2,Bihar,Gaya,163.75,226.09748344370183,235.0,226.0974834436996
912,2017,2,Bihar,Gaya,146.71,135.0,246.0,135.0
913,2016,15,Jharkhand,Hazaribagh,247.20477285859874,226.09748344370757,226.0,226.0974834437072
913,2017,15,Jharkhand,Hazaribagh,286.4883686485557,226.09748344370894,263.0,226.09748344370902
914,2016,15,Jharkhand,Dhanbad,247.20477285859874,226.09748344370757,226.0,226.0974834437072
914,2017,15,Jharkhand,Dhanbad,286.4883686485557,226.09748344370894,263.0,226.09748344370902
915,2016,15,Jharkhand,Palamau,247.20477285859874,226.09748344370757,226.0,226.0974834437072
915,2017,15,Jharkhand,Palamau,200.0,175.0,263.0,175.0
916,2016,15,Jharkhand,Ranchi,208.68,208.68,226.0,208.68
916,2017,15,Jharkhand,Ranchi,232.57,232.57,263.0,232.57
918,2016,2,Bihar,Nalanda,90.0,226.097483443697,235.0,226.09748344369316
918,2017,2,Bihar,Nalanda,268.4391489612782,226.0974834437083,246.0,226.09748344370823
919,2016,2,Bihar,Nawada,360.0,226.09748344371465,235.0,226.09748344371664
919,2017,2,Bihar,Nawada,350.0,226.09748344371366,246.0,226.09748344371533
920,2016,2,Bihar,Aurangabad,256.7602421048045,226.0974834437079,235.0,226.09748344370766
920,2017,2,Bihar,Aurangabad,268.4391489612782,226.0974834437083,246.0,226.09748344370823
921,2016,2,Bihar,Bhojpur,230.0,226.09748344370615,235.0,226.09748344370533
921,2017,2,Bihar,Bhojpur,245.56,226.09748344370684,246.0,226.09748344370624
922,2016,2,Bihar,Rohtas,256.7602421048045,226.0974834437079,235.0,226.09748344370766
922,2017,2,Bihar,Rohtas,300.0,226.09748344371042,246.0,226.097483443711
923,2016,2,Bihar,Siwan,279.55,226.0974834437094,235.0,226.09748344370965
923,2017,2,Bihar,Siwan,320.0,283.33,246.0,283.33
924,2016,2,Bihar,Gopalganj,200.0,226.0974834437042,235.0,226.0974834437027
924,2017,2,Bihar,Gopalganj,200.0,226.09748344370385,246.0,226.09748344370226
925,2016,2,Bihar,Champaran(East),265.0,226.09748344370846,235.0,226.0974834437084
925,2017,2,Bihar,Champaran(East),268.4391489612782,226.0974834437083,246.0,226.09748344370823
926,2016,2,Bihar,Champaran(West),327.78,226.09748344371255,235.0,226.09748344371386
926,2017,2,Bihar,Champaran(West),300.0,226.09748344371042,246.0,226.097483443711
927,2016,2,Bihar,Vaishali,275.0,226.09748344370914,235.0,226.0974834437093
927,2017,2,Bihar,Vaishali,290.0,226.09748344370973,246.0,226.0974834437101
928,2016,2,Bihar,Sitamarhi,250.0,226.09748344370746,235.0,226.0974834437071
928,2017,2,Bihar,Sitamarhi,266.67,226.0974834437082,246.0,226.09748344370806
929,2016,2,Bihar,Madhubani,250.0,250.0,235.0,250.0
929,2017,2,Bihar,Madhubani,250.0,226.09748344370712,246.0,226.09748344370664
930,2016,2,Bihar,Samastipur,267.66,226.09748344370863,235.0,226.09748344370863
930,2017,2,Bihar,Samastipur,250.0,226.09748344370712,246.0,226.09748344370664
931,2016,2,Bihar,Begusarai,207.14,226.09748344370465,235.0,226.09748344370334
931,2017,2,Bihar,Begusarai,200.0,226.09748344370385,246.0,226.09748344370226
932,2016,2,Bihar,Katihar,256.7602421048045,226.0974834437079,235.0,226.09748344370766
932,2017,2,Bihar,Katihar,216.67,100.0,246.0,100.0
933,2016,15,Jharkhand,Giridih,250.0,250.0,226.0,250.0
933,2017,15,Jharkhand,Giridih,350.0,350.0,263.0,350.0
934,2016,2,Bihar,Jehanabad,300.0,226.09748344371076,235.0,226.09748344371147
934,2017,2,Bihar,Jehanabad,306.25,300.0,246.0,300.0
935,2016,2,Bihar,Madhepura,256.7602421048045,226.0974834437079,235.0,226.09748344370766
935,2017,2,Bihar,Madhepura,268.4391489612782,226.0974834437083,246.0,226.09748344370823
936,2016,2,Bihar,Khagaria,350.0,226.097483443714,235.0,226.0974834437158
936,2017,2,Bihar,Khagaria,268.4391489612782,226.0974834437083,246.0,226.09748344370823
937,2016,15,Jharkhand,Godda,240.0,218.0,226.0,218.0
937,2017,15,Jharkhand,Godda,286.4883686485557,226.09748344370894,263.0,226.09748344370902
938,2016,15,Jharkhand,Sahebganj,247.20477285859874,226.09748344370757,226.0,226.0974834437072
938,2017,15,Jharkhand,Sahebganj,286.4883686485557,226.09748344370894,263.0,226.09748344370902
940,2016,15,Jharkhand,Devghar Deogarh,247.20477285859874,226.09748344370757,226.0,226.0974834437072
940,2017,15,Jharkhand,Devghar Deogarh,200.0,180.0,263.0,180.0
941,2016,15,Jharkhand,Lohardagga,250.0,190.0,226.0,190.0
941,2017,15,Jharkhand,Lohardagga,250.0,198.0,263.0,198.0
942,2016,15,Jharkhand,Gumla,247.20477285859874,226.09748344370757,226.0,226.0974834437072
942,2017,15,Jharkhand,Gumla,175.0,175.0,263.0,175.0
943,2016,15,Jharkhand,Singhbhum East,196.0,196.0,226.0,196.0
943,2017,15,Jharkhand,Singhbhum East,286.4883686485557,226.09748344370894,263.0,226.09748344370902
944,2016,15,Jharkhand,Singhbhum West,247.20477285859874,226.09748344370757,226.0,226.0974834437072
944,2017,15,Jharkhand,Singhbhum West,100.0,80.0,263.0,80.0
945,2016,2,Bihar,Araria,190.0,226.09748344370354,235.0,226.09748344370186
945,2017,2,Bihar,Araria,268.4391489612782,226.0974834437083,246.0,226.09748344370823
946,2016,2,Bihar,Kishanganj,256.7602421048045,226.0974834437079,235.0,226.09748344370766
946,2017,2,Bihar,Kishanganj,225.0,226.09748344370547,246.0,226.09748344370442
947,2016,2,Bihar,Buxar,261.11,226.0974834437082,235.0,226.09748344370806
947,2017,2,Bihar,Buxar,268.4391489612782,226.0974834437083,246.0,226.09748344370823
948,2016,2,Bihar,Bhabhua Kaimur,222.0,226.09748344370564,235.0,226.09748344370465
948,2017,2,Bihar,Bhabhua Kaimur,268.4391489612782,226.0974834437083,246.0,226.09748344370823
949,2016,2,Bihar,Banka,256.7602421048045,226.0974834437079,235.0,226.09748344370766
949,2017,2,Bihar,Banka,268.4391489612782,226.0974834437083,246.0,226.09748344370823
950,2016,2,Bihar,Jamui,256.7602421048045,226.0974834437079,235.0,226.09748344370766
950,2017,2,Bihar,Jamui,250.0,250.0,246.0,250.0
951,2016,2,Bihar,Supaul,256.7602421048045,226.0974834437079,235.0,226.09748344370766
951,2017,2,Bihar,Supaul,268.4391489612782,226.0974834437083,246.0,226.09748344370823
952,2016,15,Jharkhand,Chatra,247.20477285859874,226.09748344370757,226.0,226.0974834437072
952,2017,15,Jharkhand,Chatra,200.0,200.0,263.0,200.0
953,2016,15,Jharkhand,Bokaro,247.20477285859874,226.09748344370757,226.0,226.0974834437072
953,2017,15,Jharkhand,Bokaro,180.0,163.33,263.0,163.33
954,2016,15,Jharkhand,Gadva Garhwa,241.67,191.67,226.0,191.67
954,2017,15,Jharkhand,Gadva Garhwa,286.4883686485557,226.09748344370894,263.0,226.09748344370902
955,2016,15,Jharkhand,Khodrama Koderma,247.20477285859874,226.09748344370757,226.0,226.0974834437072
955,2017,15,Jharkhand,Khodrama Koderma,375.0,350.0,263.0,350.0
956,2016,2,Bihar,Lakhisarai,256.7602421048045,226.0974834437079,235.0,226.09748344370766
956,2017,2,Bihar,Lakhisarai,300.0,300.0,246.0,300.0
957,2016,15,Jharkhand,Pakund Pakur,213.33,185.86,226.0,185.86
957,2017,15,Jharkhand,Pakund Pakur,286.4883686485557,226.09748344370894,263.0,226.09748344370902
958,2016,2,Bihar,Sheikapura,256.7602421048045,226.0974834437079,235.0,226.09748344370766
958,2017,2,Bihar,Sheikapura,333.33,226.09748344371255,246.0,226.09748344371386
960,2016,2,Bihar,Sheohar,225.0,226.0974834437058,235.0,226.09748344370487
960,2017,2,Bihar,Sheohar,268.4391489612782,226.0974834437083,246.0,226.09748344370823
961,2016,2,Bihar,Arwal,256.7602421048045,226.0974834437079,235.0,226.09748344370766
961,2017,2,Bihar,Arwal,268.4391489612782,226.0974834437083,246.0,226.09748344370823
962,2016,15,Jharkhand,Jamtara,247.20477285859874,226.09748344370757,226.0,226.0974834437072
962,2017,15,Jharkhand,Jamtara,286.4883686485557,226.09748344370894,263.0,226.09748344370902
963,2016,15,Jharkhand,Latehar,247.20477285859874,226.09748344370757,226.0,226.0974834437072
963,2017,15,Jharkhand,Latehar,250.0,250.0,263.0,250.0
964,2016,15,Jharkhand,Sariakela Kharsawan,165.0,165.0,226.0,165.0
964,2017,15,Jharkhand,Sariakela Kharsawan,165.0,165.0,263.0,165.0
965,2016,15,Jharkhand,Simdega,250.0,250.0,226.0,250.0
965,2017,15,Jharkhand,Simdega,286.4883686485557,226.09748344370894,263.0,226.09748344370902
999,2016,11,Tamil Nadu,Chennai,354.4383721771299,226.09748344371127,327.0,226.09748344371215
999,2017,11,Tamil Nadu,Chennai,374.6110294746754,226.09748344371195,346.0,226.09748344371306
1001,2016,3,Gujarat,Anand,223.64,226.0974834437065,211.0,226.09748344370578
1001,2017,3,Gujarat,Anand,208.17,226.09748344370524,219.0,226.09748344370414
1002,2016,3,Gujarat,Dahod,290.5,226.0974834437109,211.0,226.09748344371164
1002,2017,3,Gujarat,Dahod,293.0,226.09748344371081,219.0,226.09748344371152
1003,2016,3,Gujarat,Narmada,231.2789907815892,226.097483443707,211.0,226.09748344370647
1003,2017,3,Gujarat,Narmada,239.77274122266095,226.09748344370735,219.0,226.09748344370692
1004,2016,3,Gujarat,Navsari,150.0,150.0,211.0,150.0
1004,2017,3,Gujarat,Navsari,163.67,226.09748344370234,219.0,226.09748344370027
1005,2016,3,Gujarat,Patan,207.08,226.09748344370547,211.0,226.09748344370442
1005,2017,3,Gujarat,Patan,237.42,212.25,219.0,212.25
1006,2016,3,Gujarat,Porbandar,355.33,226.09748344371516,211.0,226.09748344371732
1006,2017,3,Gujarat,Porbandar,376.08,226.09748344371621,219.0,226.09748344371874
1007,2016,4,Haryana,Fatehabad,400.0,226.09748344371224,390.0,226.09748344371346
1007,2017,4,Haryana,Fatehabad,425.0,226.097483443713,416.0,226.09748344371448
1008,2016,4,Haryana,Jhajjar,421.3266569005701,226.0974834437136,390.0,226.09748344371528
1008,2017,4,Haryana,Jhajjar,448.93134583405333,226.0974834437146,416.0,226.09748344371658
1009,2016,4,Haryana,Panchkula,421.3266569005701,226.0974834437136,390.0,226.09748344371528
1009,2017,4,Haryana,Panchkula,448.93134583405333,226.0974834437146,416.0,226.09748344371658
1010,2016,5,Karnataka,Bagalkote,353.3766533719959,226.09748344371127,326.0,226.09748344371215
1010,2017,5,Karnataka,Bagalkote,383.1047799157471,226.0974834437123,354.0,226.09748344371351
1011,2016,5,Karnataka,Chamaraja Nagar,353.3766533719959,226.09748344371127,326.0,226.09748344371215
1011,2017,5,Karnataka,Chamaraja Nagar,383.1047799157471,226.0974834437123,354.0,226.09748344371351
1012,2016,5,Karnataka,Davanagere,353.3766533719959,226.09748344371127,326.0,226.09748344371215
1012,2017,5,Karnataka,Davanagere,383.1047799157471,226.0974834437123,354.0,226.09748344371351
1013,2016,5,Karnataka,Gadag,353.3766533719959,226.09748344371127,326.0,226.09748344371215
1013,2017,5,Karnataka,Gadag,383.1047799157471,226.0974834437123,354.0,226.09748344371351
1014,2016,5,Karnataka,Haveri,353.3766533719959,226.09748344371127,326.0,226.09748344371215
1014,2017,5,Karnataka,Haveri,383.1047799157471,226.0974834437123,354.0,226.09748344371351
1015,2016,5,Karnataka,Koppal,353.3766533719959,226.09748344371127,326.0,226.09748344371215
1015,2017,5,Karnataka,Koppal,383.1047799157471,226.0974834437123,354.0,226.09748344371351
1016,2016,5,Karnataka,Udupi,353.3766533719959,226.09748344371127,326.0,226.09748344371215
1016,2017,5,Karnataka,Udupi,383.1047799157471,226.0974834437123,354.0,226.09748344371351
1017,2016,9,Punjab,S.B.S Nagar,426.6352509262399,226.09748344371383,395.0,226.09748344371556
1017,2017,9,Punjab,S.B.S Nagar,365.0,226.0974834437095,403.0,226.09748344370982
1018,2016,9,Punjab,Shri Mukatsar Sahib,403.0,226.09748344371224,395.0,226.09748344371346
1018,2017,9,Punjab,Shri Mukatsar Sahib,420.0,226.0974834437131,403.0,226.0974834437146
1019,2016,9,Punjab,Moga,500.0,226.0974834437186,395.0,226.09748344372193
1019,2017,9,Punjab,Moga,509.17,226.09748344371894,403.0,226.09748344372238
1020,2016,10,Rajasthan,Karoli,300.0,226.09748344370814,314.0,226.097483443708
1020,2017,10,Rajasthan,Karoli,363.9938414233356,226.0974834437116,336.0,226.0974834437126
1022,2016,11,Tamil Nadu,Karur,354.4383721771299,226.09748344371127,327.0,226.09748344371215
1022,2017,11,Tamil Nadu,Karur,374.6110294746754,226.09748344371195,346.0,226.09748344371306
1023,2016,11,Tamil Nadu,Namakkal,354.4383721771299,226.09748344371127,327.0,226.09748344371215
1023,2017,11,Tamil Nadu,Namakkal,374.6110294746754,226.09748344371195,346.0,226.09748344371306
1024,2016,11,Tamil Nadu,Perambular,354.4383721771299,226.09748344371127,327.0,226.09748344371215
1024,2017,11,Tamil Nadu,Perambular,300.0,175.0,346.0,175.0
1025,2016,11,Tamil Nadu,Theni,354.4383721771299,226.09748344371127,327.0,226.09748344371215
1025,2017,11,Tamil Nadu,Theni,374.6110294746754,226.09748344371195,346.0,226.09748344371306
1026,2016,11,Tamil Nadu,Tiruvarur,354.4383721771299,226.09748344371127,327.0,226.09748344371215
1026,2017,11,Tamil Nadu,Tiruvarur,374.6110294746754,226.09748344371195,346.0,226.09748344371306
