Dist Code,Year,State Code,State Name,Dist Name,CANALS AREA (1000 ha),TANKS AREA (1000 ha),TUBE WELLS AREA (1000 ha),OTHER WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),OTHER SOURCES AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha)
234,2017,12,Uttar Pradesh,Sultanpur,21.98,0.0,130.54,1.04,131.58,0.0,153.56,250.35
235,2016,12,Uttar Pradesh,Pratapgarh,66.19,0.0,141.54,0.16,141.7,0.0,207.89,338.21
235,2017,12,Uttar Pradesh,Pratapgarh,66.15,0.0,142.1,0.16,142.26,0.0,208.41,339.97
236,2016,12,Uttar Pradesh,Barabanki,56.03,0.06,172.06,19.38,191.45,0.07,247.6,502.63
236,2017,12,Uttar Pradesh,Barabanki,55.52,0.04,172.95,19.24,192.19,0.01,247.76,503.02
237,2016,16,Uttarakhand,Nainital,15.61,4.32838797440955,10.14,0.79,10.93,0.68,27.22,36.64
237,2017,16,Uttarakhand,Nainital,15.29,0.0,9.08,1.07,10.15,0.0,25.45,37.0
238,2016,16,Uttarakhand,Almorah,1.89,3.9796863371333115,46.16061313431563,18.802561819233365,46.790006647553646,3.78,5.67,8.71
238,2017,16,Uttarakhand,Almorah,1.93,0.0,0.0,0.0,0.0,3.2,5.12,9.97
239,2016,16,Uttarakhand,Pithorgarh,0.11,3.982833666992913,46.151849147909466,18.807362840804906,46.78627066514203,3.99,4.1,6.09
239,2017,16,Uttarakhand,Pithorgarh,0.03,0.0,0.0,0.0,0.0,3.22,3.25,4.81
240,2016,16,Uttarakhand,Chamoli,0.31,3.976886022313608,46.166532544890146,18.835965278752017,46.822319507679204,1.17,1.49,2.85
240,2017,16,Uttarakhand,Chamoli,0.4,0.0,0.0,0.0,0.0,1.11,1.51,2.34
241,2016,16,Uttarakhand,Uttar Kashi,3.15,3.974268173473655,46.18771009597928,18.790350623415343,46.8023698554546,1.97,5.12,9.12
241,2017,16,Uttarakhand,Uttar Kashi,4.09,0.0,0.0,0.0,0.0,1.39,5.48,9.11
242,2016,16,Uttarakhand,Tehri Garhwal,0.38,3.990433214466059,46.22166702277162,18.62148620737141,46.69883141126894,7.53,7.91,14.83
242,2017,16,Uttarakhand,Tehri Garhwal,1.4,0.0,0.0,0.0,0.0,5.57,6.96,13.12
243,2016,16,Uttarakhand,Garhwal,2.49,4.4360405990402985,0.86,1.5880261571283825,0.86,2.66,6.01,9.48
243,2017,16,Uttarakhand,Garhwal,2.09,0.0,0.78,0.0,0.78,1.99,4.86,9.22
244,2016,16,Uttarakhand,Dehradun,14.35,0.027789962792995837,2.8,1.79,4.58,2.04,20.97,29.34
244,2017,16,Uttarakhand,Dehradun,15.0,0.0,2.69,0.07,2.77,1.51,19.28,28.96
501,2016,14,Chhattisgarh,Rajnandgaon,42.42,2.66,42.41,2.07,44.49,3.03,92.58,134.45
501,2017,14,Chhattisgarh,Rajnandgaon,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
502,2016,6,Madhya Pradesh,Bhopal,9.14,3.88,38.34,33.85,72.18,20.62,105.82,105.82
502,2017,6,Madhya Pradesh,Bhopal,12.84,3.54,60.15,32.27,92.41,29.81,138.61,138.61
503,2016,1,Andhra Pradesh,Vizianagaram,41.5,73.42,30.73,8.77,39.51,2.4,156.83,189.4
503,2017,1,Andhra Pradesh,Vizianagaram,43.03,75.65,26.84,5.43,32.26,3.36,154.3,191.12
504,2016,1,Andhra Pradesh,Prakasam,32.23,2.57,100.39,1.78,102.17,3.16,140.14,144.46
504,2017,1,Andhra Pradesh,Prakasam,37.52,2.09,93.65,0.73,94.37,2.78,136.76,138.95
506,2016,11,Tamil Nadu,Dharmapuri,0.39,0.65,0.74,47.46,48.2,7.565415671177098,49.23,63.69
506,2017,11,Tamil Nadu,Dharmapuri,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
507,2016,11,Tamil Nadu,Periyar(Erode),16.95,0.01,25.28,45.38,70.66,7.565415671177098,87.62,90.75
507,2017,11,Tamil Nadu,Periyar(Erode),29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
508,2016,11,Tamil Nadu,Pudukkottai,4.05,46.01,34.98,8.38,43.36,7.565415671177098,93.41,95.73
508,2017,11,Tamil Nadu,Pudukkottai,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
509,2016,11,Tamil Nadu,Dindigul Anna,0.009457878327268077,0.01,3.53,69.33,72.86,0.9,73.78,74.59
509,2017,11,Tamil Nadu,Dindigul Anna,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
510,2016,11,Tamil Nadu,Virudhunagar Kamarajar,30.762978766607297,13.59,0.14,26.06,26.2,7.122802239177907,39.8,41.58
510,2017,11,Tamil Nadu,Virudhunagar Kamarajar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
512,2016,11,Tamil Nadu,Sivagangai Pasumpon,30.762978766607297,50.51,2.94,13.56,16.5,7.202402153210838,67.01,67.02
512,2017,11,Tamil Nadu,Sivagangai Pasumpon,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
513,2016,11,Tamil Nadu,Chidambanar Toothukudi,7.12,4.11,1.41,15.28,16.69,7.565415671177098,27.92,28.23
513,2017,11,Tamil Nadu,Chidambanar Toothukudi,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
514,2016,7,Maharashtra,Jalna,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
514,2017,7,Maharashtra,Jalna,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
515,2016,7,Maharashtra,Latur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
515,2017,7,Maharashtra,Latur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
516,2016,7,Maharashtra,Gadchiroli,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
516,2017,7,Maharashtra,Gadchiroli,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
517,2016,7,Maharashtra,Sindhudurg,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
517,2017,7,Maharashtra,Sindhudurg,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
518,2016,3,Gujarat,Gandhinagar,3.1,0.0,98.6,0.0,98.6,0.0,101.7,158.2
518,2017,3,Gujarat,Gandhinagar,3.4,0.0,98.7,0.0,98.7,0.2,102.3,158.3
519,2016,10,Rajasthan,Dholpur,9.24,0.08,114.77,3.63,118.4,1.12,128.85,129.57
519,2017,10,Rajasthan,Dholpur,6.52,0.01,114.91,2.75,117.66,0.71,124.9,125.88
520,2016,20,Telangana,Rangareddy,30.762978766607297,3.553558723580517,37.51,0.05,37.56,1.08,38.64,51.41
520,2017,20,Telangana,Rangareddy,0.0,0.04,43.17,0.01,43.18,0.04,43.26,59.71
521,2016,11,Tamil Nadu,Thiruvannamalai,0.05,8.27,3.31,105.68,108.99,7.565415671177098,117.31,153.55
521,2017,11,Tamil Nadu,Thiruvannamalai,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
523,2016,4,Haryana,Yamunanagar,2.0,4.267835853959221,106.0,4.258996796623062,106.0,7.630396685894616,108.0,206.0
523,2017,4,Haryana,Yamunanagar,1.0,4.279093888866038,99.0,4.19831032113213,99.0,7.449487815605685,100.0,208.0
524,2016,4,Haryana,Kaithal,77.0,4.13035273160815,126.0,4.269207649616181,126.0,7.794968289413894,203.0,352.0
524,2017,4,Haryana,Kaithal,77.0,4.136237411317007,125.0,4.124910137046317,125.0,7.385724790827132,202.0,383.0
525,2016,4,Haryana,Panipat,31.0,4.266933356675745,63.0,4.372561302411256,63.0,7.947928801333254,94.0,165.0
525,2017,4,Haryana,Panipat,56.0,4.257448047888852,39.0,4.29879217945977,39.0,7.750569488006497,95.0,187.0
526,2016,4,Haryana,Rewari,2.6512679107381985,4.243576383752165,116.0,4.5314390389334385,116.0,5.764692185721933,116.0,184.0
526,2017,4,Haryana,Rewari,0.0,4.248445818621329,122.0,4.404803748906499,122.0,8.057481490205042,122.0,193.0
527,2016,16,Uttarakhand,Haridwar,13.12,0.0002177203799593741,88.87,4.35,93.22,1.66,108.0,153.43
527,2017,16,Uttarakhand,Haridwar,12.02,0.0,94.2,1.13,95.33,1.99,109.34,152.19
528,2016,12,Uttar Pradesh,Firozabad,17.72,0.02,147.61,0.66,148.27,0.0,166.0,235.62
528,2017,12,Uttar Pradesh,Firozabad,18.17,0.0,147.18,0.65,147.84,0.0,166.01,225.75
529,2016,12,Uttar Pradesh,Sonbhadra,44.71,2.8,4.23,3.35,7.58,6.81,61.89,106.87
529,2017,12,Uttar Pradesh,Sonbhadra,44.21,2.8,4.71,3.33,8.04,6.85,61.9,106.9
530,2016,12,Uttar Pradesh,Mau,8.61,0.0,106.45,1.51,107.96,0.0,116.56,192.22
530,2017,12,Uttar Pradesh,Mau,8.6,0.0,106.42,1.51,107.93,0.0,116.53,192.11
531,2016,12,Uttar Pradesh,Mahrajgani,11.15,0.76,151.54,7.11,158.65,0.06,170.61,182.7
531,2017,12,Uttar Pradesh,Mahrajgani,11.15,0.76,151.54,7.11,158.65,0.06,170.62,182.72
532,2016,12,Uttar Pradesh,Sidharthnagar,7.88,9.75,157.59,4.02,161.6,0.3,179.54,208.83
532,2017,12,Uttar Pradesh,Sidharthnagar,7.88,7.95,159.33,3.98,163.31,0.4,179.54,207.97
533,2016,12,Uttar Pradesh,Mahoba,19.24,10.18,5.2,55.14,60.34,0.83,90.59,91.23
533,2017,12,Uttar Pradesh,Mahoba,9.05,5.91,3.35,57.38,60.73,0.54,76.23,78.34
536,2016,10,Rajasthan,Baran,63.5,6.33,219.33,31.4,250.74,14.71,335.27,353.61
536,2017,10,Rajasthan,Baran,62.69,2.9,208.28,31.19,239.47,10.8,315.86,331.39
537,2016,10,Rajasthan,Dausa,30.762978766607297,3.6888476428613277,141.51,22.79,164.3,1.25,165.54,167.13
537,2017,10,Rajasthan,Dausa,0.0,0.0,135.81,13.33,149.14,0.0,149.14,150.27
538,2016,10,Rajasthan,Rajsamand,0.11,5.4,1.0,37.44,38.44,0.008823633908199291,43.96,52.19
538,2017,10,Rajasthan,Rajsamand,0.0,6.32,2.82,38.4,41.22,0.0,47.54,54.43
539,2016,10,Rajasthan,Hanumangarh,426.02,3.718652632810313,8.11,4.38,12.48,7.565415671177098,438.51,799.29
539,2017,10,Rajasthan,Hanumangarh,447.16,0.0,9.19,0.32,9.51,0.0,456.67,824.18
542,2016,11,Tamil Nadu,Nagapattinam,119.36,3.7851332640371513,45.942937332074884,19.735369507305588,47.36728782945718,0.48,119.84,160.17
542,2017,11,Tamil Nadu,Nagapattinam,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
543,2016,11,Tamil Nadu,Villupuram,0.81,24.16,44.34,126.87,171.2,0.022503130370373547,196.17,240.48
543,2017,11,Tamil Nadu,Villupuram,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
545,2016,9,Punjab,Mansa,147.77,4.118395155007073,41.02,4.177430644231553,41.02,7.548489893128745,188.79,363.51
545,2017,9,Punjab,Mansa,140.09,0.0,44.38,0.0,44.38,0.0,184.47,364.59
546,2016,9,Punjab,Fatehgarh Sahib,0.03,4.274378688137626,102.0,4.285768950915692,102.0,7.698710635668383,102.03,191.1
546,2017,9,Punjab,Fatehgarh Sahib,0.03,0.0,102.0,0.0,102.0,0.0,102.03,186.23
547,2016,12,Uttar Pradesh,Kanpur Nagar,31.04,0.05,102.39,0.32,102.71,0.0,133.79,178.9
547,2017,12,Uttar Pradesh,Kanpur Nagar,31.04,0.12,102.32,0.32,102.64,0.0,133.8,179.06
548,2016,12,Uttar Pradesh,Kanpur Dehat,43.63,0.03,114.17,1.2,115.37,0.0,159.04,238.34
548,2017,12,Uttar Pradesh,Kanpur Dehat,43.56,0.03,113.88,1.92,115.8,0.0,159.39,227.46
549,2016,5,Karnataka,Bangalore(Rural),10.530390097598598,4.308338201306556,17.89,5.311741901681042,17.89,0.02,17.91,21.17
549,2017,5,Karnataka,Bangalore(Rural),0.0,0.0,17.77,0.0,17.77,0.05,17.81,20.15
550,2016,5,Karnataka,Bangalore(Urban),2.743479224119506,4.358380530889088,8.9,4.619742959419685,8.9,5.803963198803809,8.9,11.43
550,2017,5,Karnataka,Bangalore(Urban),0.0,0.0,8.42,0.0,8.42,0.0,8.42,10.31
601,2016,17,Assam,Cachar,30.762978766607297,4.317322451220793,37.21116807342916,0.03476115230184876,30.558312389728727,3.91,3.91,3.91
601,2017,17,Assam,Cachar,2.08,0.0,0.0,0.0,0.0,0.0,2.08,3.09
602,2016,17,Assam,Darrang,1.5,0.23,17.07,0.0035007806466405,17.07,0.18,18.97,18.97
602,2017,17,Assam,Darrang,2.03,0.23,0.0,17.08,17.08,0.18,19.51,19.58
603,2016,17,Assam,Dibrugarh,10.566437862015201,4.333033813026637,0.87,5.333477120693432,0.87,3.29,4.16,4.16
603,2017,17,Assam,Dibrugarh,0.88,0.0,1.0,0.0,1.0,0.0,1.88,2.23
604,2016,17,Assam,Goalpara,10.526579703022232,4.303808488024009,23.12,5.308721971784536,23.12,0.82,23.94,23.94
604,2017,17,Assam,Goalpara,0.18,0.0,0.0,22.19,22.19,0.83,23.19,23.19
605,2016,17,Assam,Kamrup,2.16,0.65,1.83,0.25,2.07,3.82,8.7,10.58
605,2017,17,Assam,Kamrup,1.54,0.61,3.32,1.98,5.3,2.31,9.75,14.79
606,2016,17,Assam,Karbi Anglong,6.3,4.450981389955461,0.11,1.5932935251313038,0.11,12.73,19.14,40.76
606,2017,17,Assam,Karbi Anglong,6.3,0.0,0.11,0.0,0.11,12.73,19.14,40.76
607,2016,17,Assam,Lakhimpur,0.46,0.81,0.43,0.01,0.44,26.75,28.44,28.45
607,2017,17,Assam,Lakhimpur,0.34,0.33,0.71,0.01,0.71,14.98,16.36,16.36
608,2016,17,Assam,North Cachar Hil,0.35,4.2089150311759465,44.035913668618115,5.433558987841591,42.79871187911833,7.565415671177098,0.35,0.35
608,2017,17,Assam,North Cachar Hil,1.03,0.0,0.0,0.0,0.0,0.0,1.03,1.03
609,2016,17,Assam,Nagaon,15.31,7.08,7.94,9.63,17.57,8.17,48.12,83.98
609,2017,17,Assam,Nagaon,24.56,6.48,2.85,1.17,4.02,13.27,48.32,76.47
610,2016,17,Assam,Sibsagar,30.762978766607297,4.366549242562208,36.94898490068653,0.15161017630106677,30.35661482265859,30.76,30.76,30.76
610,2017,17,Assam,Sibsagar,0.0,0.0,0.0,0.0,0.0,30.76,30.76,30.76
615,2016,17,Assam,Barpeta,6.08,4.5133865376162,0.5,1.6151272145395867,0.5,46.07,52.65,71.4
615,2017,17,Assam,Barpeta,6.08,0.0,0.5,0.0,0.5,46.72,53.3,73.02
616,2016,17,Assam,Dhubri,0.66,0.07,4.23,21.515840402072968,4.23,5.01,9.97,14.15
616,2017,17,Assam,Dhubri,0.68,0.08,4.29,0.0,4.29,4.97,10.02,14.45
617,2016,17,Assam,Golaghat,0.09,4.3800511663063695,0.01,4.484705764645741,0.01,8.148612383647361,0.1,0.1
617,2017,17,Assam,Golaghat,0.0,0.0,0.07,0.0,0.07,0.0,0.07,0.07
618,2016,17,Assam,Jorhat,3.85,4.424084316891694,5.62,1.5873451968085202,5.62,0.44,9.9,9.9
618,2017,17,Assam,Jorhat,0.17,0.0,0.69,0.0,0.69,0.0,0.86,0.86
619,2016,17,Assam,Karimganj,1.11,4.2076775761249845,44.029078850139456,5.4472943957047395,42.80537367340298,7.565415671177098,1.11,1.11
619,2017,17,Assam,Karimganj,2.7,0.0,0.08,0.0,0.08,0.0,2.78,2.78
620,2016,17,Assam,Kokrajhar,3.27,0.97,6.57,21.515840402072968,6.57,5.7,16.51,21.53
620,2017,17,Assam,Kokrajhar,6.15,0.0,9.45,0.0,9.45,0.46,16.06,20.07
621,2016,17,Assam,Nalbari,0.52,0.29,0.46,21.515840402072968,0.46,0.52,1.8,2.2
621,2017,17,Assam,Nalbari,1.04,0.29,10.13,0.69,10.82,11.32,23.46,49.0
622,2016,17,Assam,Sonitpur,0.54,0.08,4.36,0.06,4.42,13.88,18.91,21.11
622,2017,17,Assam,Sonitpur,0.54,0.08,4.37,0.06,4.43,13.88,18.92,21.12
626,2016,18,Himachal Pradesh,Bilashpur,0.0010306770624557426,0.0,0.66,0.01,0.67,6.15,6.82,6.82
626,2017,18,Himachal Pradesh,Bilashpur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
627,2016,18,Himachal Pradesh,Chamba,30.762978766607297,4.316342925315882,37.28537098444654,21.515840402072968,30.519199953435468,3.55,3.55,6.82
627,2017,18,Himachal Pradesh,Chamba,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
628,2016,18,Himachal Pradesh,Hamirpur,14.725205645837763,0.02,0.02,5.274411544135348,0.02,1.7,1.73,3.49
628,2017,18,Himachal Pradesh,Hamirpur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
629,2016,18,Himachal Pradesh,Kangra,0.01,0.0111010191908818,4.4,0.11,4.51,31.16,35.69,83.44
629,2017,18,Himachal Pradesh,Kangra,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
630,2016,18,Himachal Pradesh,Kinnaur,30.762978766607297,4.320080940019759,37.21841676968118,0.012936857674896475,30.533294128015363,5.47,5.47,6.51
630,2017,18,Himachal Pradesh,Kinnaur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
631,2016,18,Himachal Pradesh,Kullu,30.762978766607297,0.05,38.27688837538553,0.7479378129463475,32.55247598384402,2.63,2.68,2.95
631,2017,18,Himachal Pradesh,Kullu,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
632,2016,18,Himachal Pradesh,Lahul & Spiti,30.762978766607297,4.31638741719533,37.216148089000804,0.03254167363372388,30.562143516701017,3.4,3.4,3.4
632,2017,18,Himachal Pradesh,Lahul & Spiti,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
633,2016,18,Himachal Pradesh,Solan,0.0,0.00017348409474360338,1.23,1.96,3.19,6.48,9.67,32.13
633,2017,18,Himachal Pradesh,Solan,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
634,2016,18,Himachal Pradesh,Mandi,0.08,4.002245130225383,46.30520511711644,18.381884927829436,46.58084017022979,12.61,12.69,25.63
634,2017,18,Himachal Pradesh,Mandi,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
635,2016,18,Himachal Pradesh,Shimla,30.762978766607297,4.314759424854207,37.243805771967736,0.004124562305784246,30.556944407850402,2.56,2.56,3.46
635,2017,18,Himachal Pradesh,Shimla,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
636,2016,18,Himachal Pradesh,Sirmaur,3.25,0.13,1.86,1.2,3.06,8.38,14.81,28.27
636,2017,18,Himachal Pradesh,Sirmaur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
637,2016,18,Himachal Pradesh,Una,30.762978766607297,4.675037897784549,14.37,0.94,15.31,6.64679376878638,15.31,23.24
637,2017,18,Himachal Pradesh,Una,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
651,2016,19,Kerala,Alappuzha,4.13,0.4,7.5,0.81,8.31,26.06,38.9,35.48916436544578
651,2017,19,Kerala,Alappuzha,2.42,0.44,7.07,0.87,7.94,25.06,35.86,31.68211932394033
652,2016,19,Kerala,Kannur,1.06,1.23,0.41,8.77,9.18,3.4,14.87,18.550639611409828
652,2017,19,Kerala,Kannur,1.31,0.98,0.44,8.35,8.79,3.24,14.32,18.38421295351675
653,2016,19,Kerala,Eranakulam,6.91,2.12,0.45,6.96,7.41,5.31,21.75,27.95199921700916
653,2017,19,Kerala,Eranakulam,9.86,1.58,0.52,7.14,7.66,4.84,23.94,32.57437652945804
654,2016,19,Kerala,Idukki,1.75,19.28,5.81,7.68,13.48,7.66,42.18,40.22574909466763
654,2017,19,Kerala,Idukki,1.52,19.57,6.33,8.98,15.31,8.35,44.74,42.32437068814064
655,2016,19,Kerala,Kottayam,0.03,0.18,0.02,2.27,2.29,10.92,13.42,12.497602869822465
655,2017,19,Kerala,Kottayam,0.13,0.18,0.02,2.38,2.4,13.65,16.36,13.886350714018912
656,2016,19,Kerala,Kozhikode,0.88,0.51,0.04,2.71,2.75,0.5,4.65,10.304834043546352
656,2017,19,Kerala,Kozhikode,0.94,0.44,0.02,2.89,2.91,0.69,4.98,10.570066936259753
657,2016,19,Kerala,Malappuram,2.48,4.09,1.24,13.56,14.8,4.75,26.12,29.099597541659655
657,2017,19,Kerala,Malappuram,2.62,3.77,1.57,13.79,15.36,4.4,26.15,29.694099547777057
658,2016,19,Kerala,Palakkad,25.09,4.93,13.07,10.0,23.07,15.2,68.29,85.79415336316228
658,2017,19,Kerala,Palakkad,35.29,4.46,13.28,9.28,22.56,12.0,74.31,100.71748120108057
659,2016,19,Kerala,Kollam,1.38,0.08,0.04,2.96,2.99,0.83,5.28,11.209119287328157
659,2017,19,Kerala,Kollam,1.82,0.1,0.01,2.51,2.52,0.79,5.22,11.466647362213472
660,2016,19,Kerala,Thrissur,14.17,3.55,1.28,34.2,35.48,8.48,61.68,69.2759748174782
660,2017,19,Kerala,Thrissur,15.07,3.47,1.44,34.57,36.01,8.8,63.35,71.43790054273074
661,2016,19,Kerala,Thiruvananthapuram,3.4,0.88,0.05,2.8,2.85,0.46,7.59,14.79858887195079
661,2017,19,Kerala,Thiruvananthapuram,4.12,0.27,0.08,2.66,2.74,0.46,7.58,15.50130731237886
662,2016,19,Kerala,Kasaragod,0.24,12.33,12.11,27.45,39.56,3.75,55.87,59.8042278057278
662,2017,19,Kerala,Kasaragod,0.26,14.25,11.72,27.45,39.17,3.45,57.12,60.37471702699782
663,2016,19,Kerala,Pathanamthitta,2.83,0.03,0.0,2.24,2.24,0.09,5.18,12.537549514559311
663,2017,19,Kerala,Pathanamthitta,2.01,0.1,0.0,2.21,2.21,1.01,5.33,11.579605461989773
664,2016,19,Kerala,Wayanad,0.0,0.06,0.0,0.08,0.08,11.84,11.98,10.64139021237758
664,2017,19,Kerala,Wayanad,0.0,0.17,0.0,0.03,0.03,12.52,12.72,10.944044272273462
701,2016,8,Odisha,Balasore,21.05277486734535,4.303013676449973,63.92093166732987,15.208958510072453,77.06191430473291,6.2286288048831215,102.87,186.6
701,2017,8,Odisha,Balasore,23.063459677117564,4.300544864383818,65.3826438798127,16.579492227184677,80.14985002816414,6.438150729541085,108.89,187.13
702,2016,8,Odisha,Bolangir,15.098051363671857,4.3079970000778705,59.69253614457412,14.310469586735355,71.52022370113343,6.629317466909746,90.62,127.56
702,2017,8,Odisha,Bolangir,6.350340726918411,4.317760964226936,53.375371635151915,9.67389095219982,59.59775432728436,6.146255613424464,66.77,101.14
703,2016,8,Odisha,Cuttack,13.336072269224161,4.310696575506606,58.388477227714745,12.381673751158672,67.98445033431923,6.210547770497718,84.06,140.33
703,2017,8,Odisha,Cuttack,13.283767746798475,4.310332348261193,58.36895255067782,12.927626956083696,68.56724444373499,6.393027059860564,84.93,129.74
704,2016,8,Odisha,Dhenkanal,6.304566639924751,4.317751624217673,53.34492513220023,9.731663342166105,59.62889956807612,6.170234973608351,66.79,99.51
704,2017,8,Odisha,Dhenkanal,3.3660630189435636,4.321143513379228,51.218046735727,8.022110117781626,55.45058203998345,5.958836174314761,58.51,93.4
705,2016,8,Odisha,Ganjam,59.50731497171098,4.258674219020799,91.75210531351517,37.51537429714831,131.66647022105332,8.973907171794131,211.11,267.75
705,2017,8,Odisha,Ganjam,61.91473165366715,4.255700676238854,93.50299075021894,39.18022859999941,135.39093972919437,9.232492253456506,218.36,267.95
706,2016,8,Odisha,Kalahandi,33.30531482521614,4.288630586680847,72.79964261410285,22.663115369705682,94.85564036069805,7.215398300168821,137.97,206.15
706,2017,8,Odisha,Kalahandi,39.98911503569374,4.281480351585595,77.61296600025065,25.784874765629123,103.48528871296205,7.448492876822903,155.45,233.99
707,2016,8,Odisha,Keonjhar,19.935212670496156,4.302513654879101,63.18933205675003,16.988670252543375,78.2432792880546,6.933379856401294,104.01,140.09
707,2017,8,Odisha,Keonjhar,16.740467897415243,4.306329853116177,60.871437565659356,14.955563821023233,73.50167489318987,6.647169070184808,94.7,136.62
708,2016,8,Odisha,Koraput,9.274041827633283,4.3156124501287625,55.43858823022645,9.710186930977827,61.85706629897392,5.818705417779049,72.07,137.49
708,2017,8,Odisha,Koraput,9.698058430746585,4.314958066168623,55.75261181526125,10.180777614151076,62.715273989420396,5.921559143374558,73.66,134.3
709,2016,8,Odisha,Mayurbhanja,26.56422193279934,4.295257894181271,67.97028499162988,20.30765356085016,87.05622932102565,7.236560044213284,121.74,163.65
709,2017,8,Odisha,Mayurbhanja,28.405222770545777,4.293474024607471,69.28806351262935,20.915562512657143,89.14593012257937,7.219351718253441,126.11,175.9
710,2016,8,Odisha,Phulbani(Kandhamal),30.762978766607297,4.331897760698089,43.72758094842666,3.693790060781554,42.60704138765757,5.770040101034303,32.2,40.14
710,2017,8,Odisha,Phulbani(Kandhamal),30.762978766607297,4.335606137945634,41.43575897983694,1.7757412404319464,38.02072775314453,5.517319330402237,23.15,34.98
711,2016,8,Odisha,Puri,17.058564305289124,4.306633071000855,61.072728835327055,14.230587951624777,72.91639736174695,6.3759999869386865,93.99,153.83
711,2017,8,Odisha,Puri,11.784178686772947,4.3129374527098125,57.245812305426035,10.868582757826598,65.08201737201082,5.901722399149626,78.61,148.2
712,2016,8,Odisha,Sambalpur,6.679665831629897,4.31743005718336,53.61161034710527,9.79865651113489,59.98983373937334,6.1483539161981104,67.58,103.04
712,2017,8,Odisha,Sambalpur,7.7298004716472875,4.316309306788158,54.367747166509176,10.285513287869971,61.3415624455823,6.183806281129299,70.32,107.48
